CMDLINE C:\ProgramData\miniconda3\envs\fairseq\python.exe scripts/animal2vec_manifest.py D:\Data\MeerKAT\MeerKAT_10s_2024-06-12 --dest D:\Data\MeerKAT\MeerKAT_10s_2024-06-12\manifest --ext wav --valid-percent 0.2 --n-split 5
MEM 144.183594 1758234154.6738
MEM 144.183594 1758234154.7751
MEM 144.183594 1758234154.8906
MEM 144.183594 1758234154.9960
MEM 144.183594 1758234155.1057
MEM 144.183594 1758234155.2167
MEM 144.183594 1758234155.3222
MEM 144.183594 1758234155.4286
MEM 144.183594 1758234155.5414
MEM 144.183594 1758234155.6421
MEM 144.183594 1758234155.7486
MEM 144.183594 1758234155.8526
MEM 144.183594 1758234155.9568
MEM 144.183594 1758234156.0579
MEM 144.183594 1758234156.1591
MEM 144.183594 1758234156.2737
MEM 144.183594 1758234156.3740
MEM 144.183594 1758234156.4760
MEM 144.183594 1758234156.5846
MEM 144.183594 1758234156.6995
MEM 144.183594 1758234156.8005
MEM 144.183594 1758234156.9005
MEM 144.183594 1758234157.0077
MEM 144.179688 1758234157.1091
MEM 144.179688 1758234157.2199
MEM 144.179688 1758234157.3227
MEM 144.179688 1758234157.4239
MEM 144.242188 1758234157.5243
MEM 144.242188 1758234157.6399
MEM 144.242188 1758234157.7526
MEM 144.242188 1758234157.8552
MEM 144.242188 1758234157.9644
MEM 144.242188 1758234158.0644
MEM 144.238281 1758234158.1742
MEM 144.238281 1758234158.2753
MEM 144.238281 1758234158.3901
MEM 144.238281 1758234158.5020
MEM 144.238281 1758234158.6131
MEM 144.238281 1758234158.7237
MEM 144.289062 1758234158.8354
MEM 144.289062 1758234158.9466
MEM 144.289062 1758234159.0578
MEM 144.289062 1758234159.1698
MEM 144.289062 1758234159.2806
MEM 144.289062 1758234159.3914
MEM 144.289062 1758234159.5034
MEM 144.289062 1758234159.6146
MEM 144.289062 1758234159.7264
MEM 144.289062 1758234159.8379
MEM 144.289062 1758234159.9494
MEM 144.289062 1758234160.0603
MEM 144.289062 1758234160.1713
MEM 144.289062 1758234160.2820
MEM 144.289062 1758234160.3929
MEM 144.292969 1758234160.5045
MEM 144.292969 1758234160.6158
MEM 144.292969 1758234160.7272
MEM 144.292969 1758234160.8385
MEM 144.292969 1758234160.9499
MEM 144.292969 1758234161.0607
MEM 144.292969 1758234161.1716
MEM 144.292969 1758234161.2831
MEM 144.292969 1758234161.3930
MEM 144.292969 1758234161.5040
MEM 144.292969 1758234161.6153
MEM 144.292969 1758234161.7270
MEM 144.292969 1758234161.8386
MEM 144.292969 1758234161.9497
MEM 144.292969 1758234162.0612
MEM 144.292969 1758234162.1724
MEM 144.292969 1758234162.2833
MEM 144.292969 1758234162.3945
MEM 144.292969 1758234162.5067
MEM 144.292969 1758234162.6185
MEM 144.292969 1758234162.7299
MEM 144.292969 1758234162.8410
MEM 144.292969 1758234162.9521
MEM 144.292969 1758234163.0633
MEM 144.292969 1758234163.1741
MEM 144.292969 1758234163.2853
MEM 144.292969 1758234163.3964
MEM 144.292969 1758234163.5070
MEM 144.292969 1758234163.6187
MEM 144.292969 1758234163.7298
MEM 144.292969 1758234163.8402
MEM 144.292969 1758234163.9513
MEM 144.292969 1758234164.0620
MEM 144.292969 1758234164.1727
MEM 144.292969 1758234164.2836
MEM 144.304688 1758234164.3944
MEM 144.304688 1758234164.5049
MEM 144.304688 1758234164.6158
MEM 144.304688 1758234164.7271
MEM 144.304688 1758234164.8386
MEM 144.304688 1758234164.9495
MEM 144.304688 1758234165.0603
MEM 144.304688 1758234165.1720
MEM 144.304688 1758234165.2836
MEM 144.304688 1758234165.3944
